Inicio
PROGRESSBAR___:  0 | REORDERPLAYLIST___:  0
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:falseshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:falsewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true
cont: 79((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:falsewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true
cont: 80((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:falseclearplaylist:trueshowcover:true
WAV
OGG
null - null  00:00:10 - 
null - null  00:00:10 - 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:falseclearplaylist:trueshowcover:true


 ----------------------- 


cont: 81((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:falseskins:truedark:falseclearplaylist:trueshowcover:true
cont: 82((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:falseskins:truedark:falseclearplaylist:trueshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:trueclearplaylist:falseshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


cont: 83((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:trueclearplaylist:falseshowcover:false
cont: 84((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


cont: 85((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:truemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


cont: 86((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:trueshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:falsecont: 87((( apos os testes))) 



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true
cont: 88((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:true


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:trueremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


cont: 89((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false
cont: 90((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:truereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:falsewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false
cont: 91((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:falsewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:falsewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:false
cont: 92((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:trueremovetrack:falsewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:truesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:truemp3:falseskins:truedark:falseclearplaylist:falseshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:falsecont: 93((( apos os testes))) 



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false
cont: 94((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false
cont: 95((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false
cont: 96((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:falseskins:truedark:trueclearplaylist:trueshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:trueskiptrack:falseremovetrack:truewav:falsereorderplaylist:trueplaylist:truecontrol:truelight:falsesaveandloadplaylist:truefilesupport:truequeuetrack:falseprogressbar:truemute:trueshowtime:trueloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


cont: 97((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:false
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:truewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:trueclearplaylist:trueshowcover:falsecont: 98((( apos os testes))) 



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:trueprogressbar:truemute:falseshowtime:falseloadfolder:truetracktime:trueshufflerepeat:trueogg:falsemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false
